"Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)"
"ApplyModel.hosp.immediateDate","ApplyModel.hosp.immediateDate","","","",0,1,"","","","instant {[]} {[]}
","緊急報備日期，機構自填","緊急報備日期，機構自填","","","","","","","","","",,,,,"",,,,"ApplyModel.hosp.immediateDate",0,1,"",""
"ApplyModel.hosp.tmhbType","ApplyModel.hosp.tmhbType","","","",1,1,"","","","CodeableConcept {[]} {[]}
","申請案件類別","申請案件類別","","","","","","","","","",,,,,"",,,,"ApplyModel.hosp.tmhbType",1,1,"",""
"ApplyModel.hosp.oldAcptNo","ApplyModel.hosp.oldAcptNo","","","",0,1,"","","","string {[]} {[]}
","原受理編號","原受理編號","","","","","","","","","",,,,,"",,,,"ApplyModel.hosp.oldAcptNo",0,1,"",""
"ApplyModel.patient","ApplyModel.patient","","","",1,1,"","","","BackboneElement {[]} {[]}
","病人資訊","病人資訊","","","","","","","","","",,,,,"",,,,"ApplyModel.patient",1,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"ApplyModel.patient.id","ApplyModel.patient.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"ApplyModel.patient.extension","ApplyModel.patient.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"ApplyModel.patient.modifierExtension","ApplyModel.patient.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"ApplyModel.patient.name","ApplyModel.patient.name","","","",1,1,"","","","HumanName {[]} {[]}
","姓名","姓名","","","","","","","","","",,,,,"",,,,"ApplyModel.patient.name",1,1,"",""
"ApplyModel.patient.idCard","ApplyModel.patient.idCard","","","",1,1,"","","","string {[]} {[]}
","身分證字號","身分證字號","","","","","","","","","",,,,,"",,,,"ApplyModel.patient.idCard",1,1,"",""
"ApplyModel.patient.patId","ApplyModel.patient.patId","","","",0,1,"","","","string {[]} {[]}
","病歷號","病歷號 (參與醫院必須註冊命名系統)","","","","","","","","","",,,,,"",,,,"ApplyModel.patient.patId",0,1,"",""
"ApplyModel.patient.birthday","ApplyModel.patient.birthday","","","",1,1,"","","","date {[]} {[]}
","出生日期","出生日期","","","","","","","","","",,,,,"",,,,"ApplyModel.patient.birthday",1,1,"",""
"ApplyModel.patient.gender","ApplyModel.patient.gender","","","",1,1,"","","","code {[]} {[]}
","病人性別","病人性別","","","","","","","","","",,,,,"",,,,"ApplyModel.patient.gender",1,1,"",""
"ApplyModel.patient.weight","ApplyModel.patient.weight","","","",1,1,"","","","decimal {[]} {[]}
","病人體重","病人體重","","","","","","","","","",,,,,"",,,,"ApplyModel.patient.weight",1,1,"",""
"ApplyModel.patient.height","ApplyModel.patient.height","","","",1,1,"","","","decimal {[]} {[]}
","病人身高","病人身高","","","","","","","","","",,,,,"",,,,"ApplyModel.patient.height",1,1,"",""
"ApplyModel.patient.pregnant","ApplyModel.patient.pregnant","","","",0,1,"","","","boolean {[]} {[]}
","是否懷孕或哺乳","是否懷孕或哺乳","","","","","","","","","",,,,,"",,,,"ApplyModel.patient.pregnant",0,1,"",""
"ApplyModel.diagnosis","ApplyModel.diagnosis","","","",1,1,"","","","BackboneElement {[]} {[]}
","疾病資訊","疾病資訊","","","","","","","","","",,,,,"",,,,"ApplyModel.diagnosis",1,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"ApplyModel.diagnosis.id","ApplyModel.diagnosis.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"ApplyModel.diagnosis.extension","ApplyModel.diagnosis.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"ApplyModel.diagnosis.modifierExtension","ApplyModel.diagnosis.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"ApplyModel.diagnosis.icd10cmCode","ApplyModel.diagnosis.icd10cmCode","","","",1,*,"","","","code {[]} {[]}
","國際疾病分類代碼 (sequence=1)，共病症 (sequence>=2)","國際疾病分類代碼 (sequence=1)，共病症 (sequence>=2)","","","","","","","","","",,,,,"",,,,"ApplyModel.diagnosis.icd10cmCode",1,*,"",""
"ApplyModel.diagnosis.diagDate","ApplyModel.diagnosis.diagDate","","","",1,1,"","","","date {[]} {[]}
","診斷日期，sequence=1必填","YYYYMMDD，西元年月日，民國前為負數，sequence=1時為必填","","","","","","","","","",,,,,"",,,,"ApplyModel.diagnosis.diagDate",1,1,"",""
"ApplyModel.diagnosis.diagCurrentStatus","ApplyModel.diagnosis.diagCurrentStatus","","","",0,*,"","","","code {[]} {[]}
","簡要病摘。連結院內HIS系統之簡要病摘，或填寫原事前審查之申請理由。","簡要病摘。連結院內HIS系統之簡要病摘，或填寫原事前審查之申請理由。","","","","","","","","","",,,,,"",,,,"ApplyModel.diagnosis.diagCurrentStatus",0,*,"",""
"ApplyModel.diagnosis.medrec","ApplyModel.diagnosis.medrec","","","",0,*,"","","","code {[]} {[]}
","病歷資料（非屬影像報告檢查驗報告部分）","病歷資料（非屬影像報告檢查驗報告部分）","","","","","","","","","",,,,,"",,,,"ApplyModel.diagnosis.medrec",0,*,"",""
"ApplyModel.diagnosis.medrecTitle","ApplyModel.diagnosis.medrecTitle","","","",0,*,"","","","code {[]} {[]}
","病歷資料名稱","病歷資料名稱","","","","","","","","","",,,,,"",,,,"ApplyModel.diagnosis.medrecTitle",0,*,"",""
"ApplyModel.diagnosis.imageStudy","ApplyModel.diagnosis.imageStudy","","","",0,*,"","","","BackboneElement {[]} {[]}
","影像報告","影像報告","","","","","","","","","",,,,,"",,,,"ApplyModel.diagnosis.imageStudy",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"ApplyModel.diagnosis.imageStudy.id","ApplyModel.diagnosis.imageStudy.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"ApplyModel.diagnosis.imageStudy.extension","ApplyModel.diagnosis.imageStudy.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"ApplyModel.diagnosis.imageStudy.modifierExtension","ApplyModel.diagnosis.imageStudy.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"ApplyModel.diagnosis.imageStudy.imgItem","ApplyModel.diagnosis.imageStudy.imgItem","","","",1,1,"","","","CodeableConcept {[]} {[]}
","影像報告","影像報告","","","","","","","","","",,,,,"",,,,"ApplyModel.diagnosis.imageStudy.imgItem",1,1,"",""
"ApplyModel.diagnosis.imageStudy.imgResult","ApplyModel.diagnosis.imageStudy.imgResult","","","",1,1,"","","","CodeableConcept {[]} {[]}
","影像報告結果","影像報告結果","","","","","","","","","",,,,,"",,,,"ApplyModel.diagnosis.imageStudy.imgResult",1,1,"",""
"ApplyModel.diagnosis.imageStudy.imgBodySite","ApplyModel.diagnosis.imageStudy.imgBodySite","","","",0,1,"","","","string {[]} {[]}
","影像檢查的身體部位","影像檢查的身體部位","","","","","","","","","",,,,,"",,,,"ApplyModel.diagnosis.imageStudy.imgBodySite",0,1,"",""
"ApplyModel.diagnosis.imageStudy.imgDate","ApplyModel.diagnosis.imageStudy.imgDate","","","",1,1,"","","","date {[]} {[]}
","影像報告日期","影像報告日期","","","","","","","","","",,,,,"",,,,"ApplyModel.diagnosis.imageStudy.imgDate",1,1,"",""
"ApplyModel.diagnosis.imageStudy.imgDicom","ApplyModel.diagnosis.imageStudy.imgDicom","","","",0,1,"","","","url {[]} {[]}
","DICOM影像","DICOM影像","","","","","","","","","",,,,,"",,,,"ApplyModel.diagnosis.imageStudy.imgDicom",0,1,"",""
"ApplyModel.diagnosis.imageStudy.imgNonDicom","ApplyModel.diagnosis.imageStudy.imgNonDicom","","","",0,1,"","","","url {[]} {[]}
","非DICOM影像","非DICOM影像","","","","","","","","","",,,,,"",,,,"ApplyModel.diagnosis.imageStudy.imgNonDicom",0,1,"",""
"ApplyModel.diagnosis.imageStudy.imgInterpreter","ApplyModel.diagnosis.imageStudy.imgInterpreter","","","",1,1,"","","","string {[]} {[]}
","簽發影像報告醫師身分證號","簽發影像報告醫師身分證號","","","","","","","","","",,,,,"",,,,"ApplyModel.diagnosis.imageStudy.imgInterpreter",1,1,"",""
"ApplyModel.diagnosis.cancerStage","ApplyModel.diagnosis.cancerStage","","","",0,*,"","","","BackboneElement {[]} {[]}
","癌症分期量表","癌症分期量表","","","","","","","","","",,,,,"",,,,"ApplyModel.diagnosis.cancerStage",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"ApplyModel.diagnosis.cancerStage.id","ApplyModel.diagnosis.cancerStage.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"ApplyModel.diagnosis.cancerStage.extension","ApplyModel.diagnosis.cancerStage.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"ApplyModel.diagnosis.cancerStage.modifierExtension","ApplyModel.diagnosis.cancerStage.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"ApplyModel.diagnosis.cancerStage.assessItem","ApplyModel.diagnosis.cancerStage.assessItem","","","",1,1,"","","","CodeableConcept {[]} {[]}
","癌症分期量表項目","癌症分期量表項目","","","","","","","","","",,,,,"",,,,"ApplyModel.diagnosis.cancerStage.assessItem",1,1,"",""
"ApplyModel.diagnosis.cancerStage.assessScore","ApplyModel.diagnosis.cancerStage.assessScore","","","",1,1,"","","","CodeableConcept {[]} {[]}
","癌症分期分數或結果","癌症分期分數或結果","","","","","","","","","",,,,,"",,,,"ApplyModel.diagnosis.cancerStage.assessScore",1,1,"",""
"ApplyModel.diagnosis.cancerStage.assessDate","ApplyModel.diagnosis.cancerStage.assessDate","","","",1,1,"","","","date {[]} {[]}
","癌症分期量表評估日期","癌症分期量表評估日期","","","","","","","","","",,,,,"",,,,"ApplyModel.diagnosis.cancerStage.assessDate",1,1,"",""
"ApplyModel.diagnosis.cancerStage.assessPerformer","ApplyModel.diagnosis.cancerStage.assessPerformer","","","",1,1,"","","","string {[]} {[]}
","簽發癌症分期報告醫師身分證號","簽發癌症分期報告醫師身分證號","","","","","","","","","",,,,,"",,,,"ApplyModel.diagnosis.cancerStage.assessPerformer",1,1,"",""
"ApplyModel.diagnosis.examinationReport","ApplyModel.diagnosis.examinationReport","","","",0,*,"","","","BackboneElement {[]} {[]}
","檢查報告","檢查報告","","","","","","","","","",,,,,"",,,,"ApplyModel.diagnosis.examinationReport",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"ApplyModel.diagnosis.examinationReport.id","ApplyModel.diagnosis.examinationReport.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"ApplyModel.diagnosis.examinationReport.extension","ApplyModel.diagnosis.examinationReport.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"ApplyModel.diagnosis.examinationReport.modifierExtension","ApplyModel.diagnosis.examinationReport.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"ApplyModel.diagnosis.examinationReport.reportType","ApplyModel.diagnosis.examinationReport.reportType","","","",1,1,"","","","CodeableConcept {[]} {[]}
","報告類型","報告類型。當LOINC無法具體描述檢體種類（例如：`47526-9`時），請填寫及補充說明檢體種類。","","","","","","","","","",,,,,"",,,,"ApplyModel.diagnosis.examinationReport.reportType",1,1,"",""
"ApplyModel.diagnosis.examinationReport.speType","ApplyModel.diagnosis.examinationReport.speType","","","",0,1,"","","","string {[]} {[]}
","檢體種類","檢體種類","","","","","","","","","",,,,,"",,,,"ApplyModel.diagnosis.examinationReport.speType",0,1,"",""
"ApplyModel.diagnosis.examinationReport.reportResult","ApplyModel.diagnosis.examinationReport.reportResult","","","",0,1,"","","","BackboneElement {[]} {[]}
","檢查報告結果","檢查報告結果","","","","","","","","","",,,,,"",,,,"ApplyModel.diagnosis.examinationReport.reportResult",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"ApplyModel.diagnosis.examinationReport.reportResult.id","ApplyModel.diagnosis.examinationReport.reportResult.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
